NUM_VENDA,ID_LAN,NUM_DOCUMENTO,COD_COLIGADA,COD_EMPREENDIMENTO,CODTDO,ChaveCliente,DATAVENCIMENTO,DATABAIXA,VALOR_LIQUIDO,VALORBAIXA,SALDO,CM,STATUS_PAGAMENTO,DIAS_ATRASO,FAIXA_ATRASO,ENCARGOS
82238,100166,DOC-6972,58,636,18,4-7628,2026-09-05,,4091.71,0.00,4091.71,5.43,Em Aberto,8,Fase 1 - 01 a 29 dias,88.06
13257,100167,DOC-4655,19,913,20,2-4988,2024-04-25,2024-10-04,4193.96,4193.96,0.00,141.58,Baixado,162,Fase 4 - 91+ dias,355.32
93388,100168,DOC-4492,31,532,18,3-2587,2025-12-05,,4127.26,0.00,4127.26,440.63,Em Aberto,282,Fase 4 - 91+ dias,440.95
91214,100169,DOC-8180,8,984,20,3-9073,2024-05-28,,1975.76,0.00,1975.76,515.52,Em Aberto,838,Fase 4 - 91+ dias,654.24
60736,100170,DOC-9422,16,658,71,7-3276,2024-05-15,2024-08-13,172.53,172.53,0.00,3.70,Baixado,90,Fase 3 - 61 a 90 dias,9.52
22864,100171,DOC-7534,28,623,18,4-7628,2025-10-28,2026-02-15,4023.50,3276.54,746.96,103.72,Baixado parcialmente,110,Fase 4 - 91+ dias,240.06
41753,100172,DOC-2733,19,858,20,3-6814,2024-11-28,,1922.11,0.00,1922.11,229.71,Em Aberto,654,Fase 4 - 91+ dias,517.63
44444,100173,DOC-3852,37,699,71,6-5997,2025-06-15,,905.64,0.00,905.64,102.81,Em Aberto,455,Fase 4 - 91+ dias,161.69
79706,100174,DOC-1841,58,636,71,7-2339,2025-09-05,2025-10-14,694.56,694.56,0.00,9.67,Baixado,39,Fase 2 - 30 a 60 dias,21.01
49396,100175,DOC-5307,25,512,39,2-1445,2024-01-25,2024-07-10,1554.73,1173.49,381.24,91.11,Baixado parcialmente,167,Fase 4 - 91+ dias,124.36
72140,100176,DOC-5597,9,684,20,5-8755,2025-10-25,2025-11-23,4049.61,4049.61,0.00,22.98,Baixado,29,Fase 1 - 01 a 29 dias,116.93
43145,100177,DOC-7644,63,189,20,5-5390,2025-10-05,2025-12-08,3572.92,3572.92,0.00,45.03,Baixado,64,Fase 3 - 61 a 90 dias,130.99
87775,100178,DOC-2642,2,834,18,4-6173,2025-09-05,,1447.47,0.00,1447.47,149.50,Em Aberto,373,Fase 4 - 91+ dias,199.97
56069,100179,DOC-7899,28,623,67,5-6615,2024-07-28,2024-10-14,548.19,548.19,0.00,16.33,Baixado,78,Fase 3 - 61 a 90 dias,23.16
68971,100180,DOC-2490,44,286,20,3-9986,2026-04-15,2026-04-21,5535.52,5535.52,0.00,5.99,Baixado,6,Fase 1 - 01 a 29 dias,118.62
88411,100181,DOC-5615,42,833,18,2-6199,2024-01-28,2025-04-15,1203.46,1203.46,0.00,205.91,Baixado,443,Fase 4 - 91+ dias,221.72
74062,100182,DOC-3674,23,927,20,4-1465,2024-09-15,2025-03-14,4756.33,4756.33,0.00,213.99,Baixado,180,Fase 4 - 91+ dias,356.30
75443,100183,DOC-3577,44,762,71,6-7095,2024-10-20,2024-11-24,725.35,725.35,0.00,6.00,Baixado,35,Fase 2 - 30 a 60 dias,24.22
84942,100184,DOC-1420,58,636,18,3-6775,2024-12-05,2024-12-29,3984.12,3984.12,0.00,20.90,Baixado,24,Fase 1 - 01 a 29 dias,109.26
80652,100185,DOC-2379,9,684,18,7-7084,2025-06-20,2025-06-24,2695.99,2137.33,558.66,2.82,Baixado parcialmente,4,Fase 1 - 01 a 29 dias,62.42
54633,100186,DOC-1390,44,286,18,5-1564,2024-06-25,2024-08-06,2534.21,2534.21,0.00,34.57,Baixado,42,Fase 2 - 30 a 60 dias,90.37
15404,100187,DOC-6545,58,636,71,6-4257,2024-10-28,2024-10-29,596.59,596.59,0.00,0.16,Baixado,1,Fase 1 - 01 a 29 dias,12.62
34920,100188,DOC-1349,63,189,39,5-8900,2025-08-15,2025-09-19,1536.71,1536.71,0.00,12.15,Baixado,35,Fase 2 - 30 a 60 dias,49.28
95272,100189,DOC-7462,16,529,20,4-8407,2026-06-05,2026-06-12,6570.05,3975.69,2594.36,14.23,Baixado parcialmente,7,Fase 1 - 01 a 29 dias,159.68
54442,100190,DOC-9400,2,834,20,5-4592,2024-11-15,2025-05-10,5611.50,5611.50,0.00,376.52,Baixado,176,Fase 4 - 91+ dias,504.88
89988,100191,DOC-8896,23,683,20,6-1409,2026-03-25,,3167.96,0.00,3167.96,149.39,Em Aberto,172,Fase 4 - 91+ dias,221.39
86333,100192,DOC-7761,34,704,20,7-7331,2025-12-20,2025-12-27,3579.42,1720.95,1858.47,7.31,Baixado parcialmente,7,Fase 1 - 01 a 29 dias,88.38
60138,100193,DOC-6718,19,858,18,2-8379,2024-08-15,2025-03-10,1732.65,931.94,800.71,116.92,Baixado parcialmente,207,Fase 4 - 91+ dias,154.11
16089,100194,DOC-4567,34,704,20,2-9402,2025-07-05,2025-07-08,5408.15,5408.15,0.00,2.27,Baixado,3,Fase 1 - 01 a 29 dias,101.10
63283,100195,DOC-7298,17,363,20,7-3276,2025-11-15,2025-12-21,2746.30,2746.30,0.00,16.00,Baixado,36,Fase 2 - 30 a 60 dias,78.95
48641,100196,DOC-1900,63,189,71,6-3528,2025-08-15,2025-11-16,194.75,194.75,0.00,6.61,Baixado,93,Fase 4 - 91+ dias,9.09
16983,100197,DOC-5401,9,684,20,5-6500,2026-08-28,2026-09-05,2736.24,2736.24,0.00,6.93,Baixado,8,Fase 1 - 01 a 29 dias,70.48
27514,100198,DOC-2504,21,132,18,7-5042,2025-04-25,2025-07-01,4407.74,4407.74,0.00,101.08,Baixado,67,Fase 3 - 61 a 90 dias,164.50
62147,100199,DOC-1751,19,913,20,6-1478,2025-05-20,2025-05-21,5076.71,5076.71,0.00,0.73,Baixado,1,Fase 1 - 01 a 29 dias,103.12
63534,100200,DOC-6415,34,704,20,3-7793,2025-05-15,2025-05-30,4159.89,2323.31,1836.58,8.38,Baixado parcialmente,15,Fase 1 - 01 a 29 dias,92.15
70678,100201,DOC-8164,34,376,18,5-4576,2024-12-10,2024-12-14,2143.25,2143.25,0.00,1.40,Baixado,4,Fase 1 - 01 a 29 dias,48.09
60138,100202,DOC-5744,19,858,18,2-8379,2025-02-15,2025-02-18,1759.30,1759.30,0.00,0.78,Baixado,3,Fase 1 - 01 a 29 dias,38.69
86858,100203,DOC-7715,28,130,20,2-6964,2024-03-05,2025-02-07,1997.62,1997.62,0.00,94.67,Baixado,339,Fase 4 - 91+ dias,302.37
55229,100204,DOC-3286,44,286,20,2-4421,2025-10-05,2025-12-11,3403.15,3403.15,0.00,47.08,Baixado,67,Fase 3 - 61 a 90 dias,142.99
36344,100205,DOC-4377,21,323,20,6-7371,2024-03-10,2024-05-02,4967.15,4967.15,0.00,98.03,Baixado,53,Fase 2 - 30 a 60 dias,212.40
60736,100206,DOC-6991,16,658,71,7-3276,2024-06-15,2024-07-07,166.47,166.47,0.00,0.99,Baixado,22,Fase 1 - 01 a 29 dias,4.93
98834,100207,DOC-2144,44,762,71,5-4366,2024-11-10,2024-11-12,601.90,601.90,0.00,0.18,Baixado,2,Fase 1 - 01 a 29 dias,11.85
45645,100208,DOC-7663,37,839,20,4-7405,2025-11-25,2025-12-29,3126.75,3126.75,0.00,22.28,Baixado,34,Fase 2 - 30 a 60 dias,93.31
89938,100209,DOC-6975,51,312,18,6-2445,2026-01-10,2026-02-01,2877.98,2877.98,0.00,14.65,Baixado,22,Fase 1 - 01 a 29 dias,78.61
28269,100210,DOC-9721,31,399,18,2-7545,2026-08-05,2026-08-21,3577.14,3577.14,0.00,19.10,Baixado,16,Fase 1 - 01 a 29 dias,97.52
27547,100211,DOC-7780,8,984,20,6-7095,2025-12-10,2025-12-19,3663.67,2234.59,1429.08,11.18,Baixado parcialmente,9,Fase 1 - 01 a 29 dias,83.43
77658,100212,DOC-4264,17,792,20,7-4911,2026-06-15,,1286.00,0.00,1286.00,25.50,Em Aberto,90,Fase 3 - 61 a 90 dias,55.74
94177,100213,DOC-3753,49,840,71,3-6108,2024-12-10,2025-03-06,521.37,521.37,0.00,16.19,Baixado,86,Fase 3 - 61 a 90 dias,22.95
51669,100214,DOC-7505,47,195,18,3-8979,2024-02-15,2024-03-04,2151.28,2151.28,0.00,5.55,Baixado,18,Fase 1 - 01 a 29 dias,47.79
15948,100215,DOC-9469,8,670,18,7-5805,2024-10-28,2025-05-05,1620.26,1620.26,0.00,59.93,Baixado,189,Fase 4 - 91+ dias,144.90
91084,100216,DOC-1704,34,376,18,6-3328,2024-04-05,2024-05-09,3663.33,3663.33,0.00,19.16,Baixado,34,Fase 2 - 30 a 60 dias,98.11
86858,100217,DOC-7140,28,130,20,2-6964,2025-06-05,2025-06-06,2055.96,2055.96,0.00,0.64,Baixado,1,Fase 1 - 01 a 29 dias,45.41
47533,100218,DOC-1113,42,689,18,4-6173,2024-01-20,2024-01-21,2148.27,2148.27,0.00,0.46,Baixado,1,Fase 1 - 01 a 29 dias,47.87
72140,100219,DOC-5386,9,684,20,5-8755,2025-09-25,2025-11-02,4216.27,4216.27,0.00,46.14,Baixado,38,Fase 2 - 30 a 60 dias,145.72
18379,100220,DOC-5453,42,833,20,6-5468,2025-03-10,2025-03-20,1365.73,1365.73,0.00,2.29,Baixado,10,Fase 1 - 01 a 29 dias,36.04
54296,100221,DOC-7147,44,286,20,2-7581,2025-04-20,2025-06-19,5983.46,5983.46,0.00,83.81,Baixado,60,Fase 2 - 30 a 60 dias,207.80
97027,100222,DOC-6688,63,189,20,6-6246,2026-02-10,2026-08-16,4344.55,1313.74,3030.81,202.51,Baixado parcialmente,187,Fase 4 - 91+ dias,389.42
86724,100223,DOC-3370,23,927,20,2-6199,2025-05-05,2025-06-20,1273.15,1273.15,0.00,8.06,Baixado,46,Fase 2 - 30 a 60 dias,39.78
55235,100224,DOC-7950,28,130,18,2-3866,2026-01-20,2026-03-23,3399.54,3399.54,0.00,75.16,Baixado,62,Fase 3 - 61 a 90 dias,123.51
15417,100225,DOC-1149,47,195,20,6-4646,2025-08-10,,4780.84,0.00,4780.84,680.14,Em Aberto,399,Fase 4 - 91+ dias,751.48
76612,100226,DOC-6281,47,195,20,5-7150,2026-08-15,2026-08-17,5256.56,5256.56,0.00,2.76,Baixado,2,Fase 1 - 01 a 29 dias,111.03
15948,100227,DOC-1191,8,670,18,7-5805,2024-08-28,2024-09-08,1645.43,463.62,1181.81,6.37,Baixado parcialmente,11,Fase 1 - 01 a 29 dias,37.72
56002,100228,DOC-9832,47,195,20,3-5910,2024-05-20,2024-05-31,4391.01,4391.01,0.00,15.47,Baixado,11,Fase 1 - 01 a 29 dias,101.15
71542,100229,DOC-3272,19,913,71,3-4544,2024-03-05,2024-03-09,854.00,854.00,0.00,1.06,Baixado,4,Fase 1 - 01 a 29 dias,15.69
96824,100230,DOC-3145,47,100,71,3-3006,2025-04-25,2025-07-22,693.53,693.53,0.00,20.48,Baixado,88,Fase 3 - 61 a 90 dias,32.54
77576,100231,DOC-6196,23,683,18,2-1099,2024-04-10,2024-04-19,3927.78,3927.78,0.00,6.78,Baixado,9,Fase 1 - 01 a 29 dias,93.02
34745,100232,DOC-1900,47,100,20,3-5565,2025-04-15,2025-08-29,5690.57,5690.57,0.00,240.64,Baixado,136,Fase 4 - 91+ dias,339.34
46833,100233,DOC-8145,34,376,18,3-1106,2024-07-20,2024-07-24,4062.66,4062.66,0.00,3.02,Baixado,4,Fase 1 - 01 a 29 dias,99.32
35302,100234,DOC-7753,28,130,20,7-1223,2025-11-20,,6148.85,0.00,6148.85,627.66,Em Aberto,297,Fase 4 - 91+ dias,646.59
31538,100235,DOC-5454,28,130,20,4-9482,2025-01-05,2025-02-16,4023.21,4023.21,0.00,41.02,Baixado,42,Fase 2 - 30 a 60 dias,154.85
75443,100236,DOC-5032,44,762,71,6-7095,2024-08-20,,706.44,0.00,706.44,85.77,Em Aberto,754,Fase 4 - 91+ dias,211.74
35021,100237,DOC-1702,44,762,20,5-1144,2025-04-10,,5350.27,0.00,5350.27,976.36,Em Aberto,521,Fase 4 - 91+ dias,1036.35
36113,100238,DOC-2052,19,858,20,6-8121,2024-11-15,2024-11-24,2356.47,2356.47,0.00,5.65,Baixado,9,Fase 1 - 01 a 29 dias,58.76
26387,100239,DOC-3224,2,834,71,3-6721,2024-09-05,2024-10-03,252.81,252.81,0.00,1.14,Baixado,28,Fase 1 - 01 a 29 dias,7.53
51209,100240,DOC-3741,2,620,18,7-1322,2024-07-25,2024-07-31,3746.18,3746.18,0.00,6.19,Baixado,6,Fase 1 - 01 a 29 dias,73.34
79681,100241,DOC-9433,31,399,71,7-1311,2025-03-28,2025-04-22,307.49,307.49,0.00,1.75,Baixado,25,Fase 1 - 01 a 29 dias,7.49
93388,100242,DOC-9969,31,532,18,3-2587,2025-08-05,2026-03-30,4248.23,4248.23,0.00,345.52,Baixado,237,Fase 4 - 91+ dias,415.50
87113,100243,DOC-4005,47,100,20,2-5925,2026-06-05,2026-06-14,5790.52,5790.52,0.00,15.90,Baixado,9,Fase 1 - 01 a 29 dias,139.55
67676,100244,DOC-3588,9,735,67,7-9298,2024-03-20,2024-06-05,980.44,980.44,0.00,23.37,Baixado,77,Fase 3 - 61 a 90 dias,42.45
68971,100245,DOC-4852,44,286,20,3-9986,2024-08-15,2024-08-20,5313.48,3627.05,1686.43,4.39,Baixado parcialmente,5,Fase 1 - 01 a 29 dias,117.97
41478,100246,DOC-4047,44,286,20,2-8130,2024-09-20,2024-09-22,4717.34,4717.34,0.00,3.62,Baixado,2,Fase 1 - 01 a 29 dias,109.17
91681,100247,DOC-4109,10,387,20,3-7456,2025-02-05,2025-02-05,6428.34,2808.23,3620.11,0.00,Baixado parcialmente,0,Fase 1 - 01 a 29 dias,0.00
29652,100248,DOC-3315,34,376,71,4-7713,2025-09-25,2025-11-30,701.91,701.91,0.00,7.89,Baixado,66,Fase 3 - 61 a 90 dias,25.19
36205,100249,DOC-5975,37,699,20,7-5951,2024-11-25,2024-12-13,4914.08,1834.90,3079.18,32.89,Baixado parcialmente,18,Fase 1 - 01 a 29 dias,113.24
55481,100250,DOC-8751,42,833,71,3-2587,2025-12-05,2026-02-06,279.99,279.99,0.00,4.99,Baixado,63,Fase 3 - 61 a 90 dias,11.58
11346,100251,DOC-2212,44,762,20,3-5887,2024-08-20,,1990.96,0.00,1990.96,544.17,Em Aberto,754,Fase 4 - 91+ dias,515.68
55481,100252,DOC-4094,42,833,71,3-2587,2025-10-05,2025-11-04,261.15,261.15,0.00,2.57,Baixado,30,Fase 2 - 30 a 60 dias,8.59
77637,100253,DOC-6605,47,100,20,4-8941,2025-08-10,,5803.91,0.00,5803.91,446.29,Em Aberto,399,Fase 4 - 91+ dias,765.51
51723,100254,DOC-9129,47,195,20,4-9974,2024-09-10,2024-10-06,1065.44,1065.44,0.00,10.46,Baixado,26,Fase 1 - 01 a 29 dias,28.90
82356,100255,DOC-8636,8,670,18,2-4100,2026-05-05,,4160.69,0.00,4160.69,212.89,Em Aberto,131,Fase 4 - 91+ dias,288.93
51669,100256,DOC-4794,47,195,18,3-8979,2024-07-15,2024-07-18,2234.97,2234.97,0.00,2.14,Baixado,3,Fase 1 - 01 a 29 dias,50.78
49901,100257,DOC-7894,42,689,20,3-8629,2025-04-15,2025-04-19,3003.23,3003.23,0.00,3.97,Baixado,4,Fase 1 - 01 a 29 dias,66.68
13257,100258,DOC-8529,19,913,20,2-4988,2025-10-25,2026-03-23,4492.80,4492.80,0.00,115.52,Baixado,149,Fase 4 - 91+ dias,289.04
70300,100259,DOC-9504,44,286,20,2-6398,2024-11-20,2024-12-19,3447.29,3447.29,0.00,14.14,Baixado,29,Fase 1 - 01 a 29 dias,91.32
87835,100260,DOC-2929,49,840,20,5-4366,2025-10-05,2025-10-08,5605.39,5605.39,0.00,3.02,Baixado,3,Fase 1 - 01 a 29 dias,110.14
40728,100261,DOC-3509,16,529,20,4-8815,2026-09-10,,3052.59,0.00,3052.59,2.90,Em Aberto,3,Fase 1 - 01 a 29 dias,67.84
65315,100262,DOC-8099,17,792,20,2-4974,2026-01-25,2026-05-11,5379.38,5379.38,0.00,156.05,Baixado,106,Fase 4 - 91+ dias,336.22
85053,100263,DOC-1913,47,100,18,6-8749,2025-09-25,,2877.64,0.00,2877.64,204.84,Em Aberto,353,Fase 4 - 91+ dias,383.22
99247,100264,DOC-9103,47,100,67,4-5557,2026-01-10,2026-02-12,1037.35,584.50,452.85,5.52,Baixado parcialmente,33,Fase 2 - 30 a 60 dias,27.48
55649,100265,DOC-8410,31,532,18,7-8683,2026-01-05,,2263.60,0.00,2263.60,225.62,Em Aberto,251,Fase 4 - 91+ dias,256.61
53506,100266,DOC-2126,10,785,20,5-2196,2024-08-20,2024-08-27,4449.12,4449.12,0.00,7.24,Baixado,7,Fase 1 - 01 a 29 dias,88.88
81418,100267,DOC-1429,47,100,20,2-5624,2024-10-28,2025-01-12,1954.96,1173.76,781.20,49.34,Baixado parcialmente,76,Fase 3 - 61 a 90 dias,82.14
33889,100268,DOC-7739,2,834,20,5-3578,2024-12-25,2025-01-21,1410.13,1410.13,0.00,14.17,Baixado,27,Fase 1 - 01 a 29 dias,36.96
45582,100269,DOC-9537,34,704,20,3-9986,2026-06-10,2026-06-13,1772.28,1772.28,0.00,0.76,Baixado,3,Fase 1 - 01 a 29 dias,35.59
37111,100270,DOC-1412,28,623,20,6-8542,2025-09-28,2025-10-20,941.46,941.46,0.00,5.12,Baixado,22,Fase 1 - 01 a 29 dias,26.06
77458,100271,DOC-5534,31,399,18,2-3812,2024-02-15,2024-02-22,2991.53,2991.53,0.00,4.95,Baixado,7,Fase 1 - 01 a 29 dias,62.34
67379,100272,DOC-5052,56,720,20,4-3413,2026-06-15,2026-06-25,3172.01,3172.01,0.00,6.97,Baixado,10,Fase 1 - 01 a 29 dias,84.79
33889,100273,DOC-5388,2,834,20,5-3578,2025-10-25,2025-11-23,1368.20,1368.20,0.00,9.20,Baixado,29,Fase 1 - 01 a 29 dias,41.29
64432,100274,DOC-4773,10,387,18,6-4539,2026-03-05,2026-04-04,3499.32,3499.32,0.00,24.07,Baixado,30,Fase 2 - 30 a 60 dias,109.06
60166,100275,DOC-5511,23,683,20,6-4678,2025-10-10,2025-10-13,2512.25,2512.25,0.00,2.35,Baixado,3,Fase 1 - 01 a 29 dias,56.35
18200,100276,DOC-8854,23,927,71,4-4455,2024-06-25,,639.86,0.00,639.86,118.52,Em Aberto,810,Fase 4 - 91+ dias,183.81
28747,100277,DOC-6816,47,100,18,7-9844,2026-06-05,2026-06-15,1990.80,1990.80,0.00,7.33,Baixado,10,Fase 1 - 01 a 29 dias,41.84
34993,100278,DOC-5319,8,670,20,5-9266,2026-04-25,,4375.87,0.00,4375.87,116.88,Em Aberto,141,Fase 4 - 91+ dias,324.65
40728,100279,DOC-9497,16,529,20,4-8815,2025-03-10,2025-08-03,3063.84,925.82,2138.02,157.78,Baixado parcialmente,146,Fase 4 - 91+ dias,178.81
96259,100280,DOC-6157,37,839,39,6-7835,2025-08-25,2025-08-25,1695.67,1695.67,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
66880,100281,DOC-6501,47,195,20,2-7104,2026-04-28,,3421.11,0.00,3421.11,90.34,Em Aberto,138,Fase 4 - 91+ dias,235.98
53959,100282,DOC-7106,37,699,20,2-1459,2026-03-15,2026-06-30,2583.02,2583.02,0.00,69.35,Baixado,107,Fase 4 - 91+ dias,148.88
68696,100283,DOC-8303,23,927,20,6-2792,2025-03-20,2025-04-06,1781.08,1781.08,0.00,10.90,Baixado,17,Fase 1 - 01 a 29 dias,51.62
84942,100284,DOC-5815,58,636,18,3-6775,2025-11-05,2026-03-16,4186.68,4186.68,0.00,177.01,Baixado,131,Fase 4 - 91+ dias,230.79
30368,100285,DOC-5196,56,720,20,7-5805,2024-08-28,2024-11-22,5218.73,5218.73,0.00,144.53,Baixado,86,Fase 3 - 61 a 90 dias,228.90
39369,100286,DOC-2155,49,893,18,2-5314,2026-06-05,2026-06-08,793.45,793.45,0.00,0.72,Baixado,3,Fase 1 - 01 a 29 dias,17.31
29284,100287,DOC-1376,37,839,67,6-8618,2026-07-28,2026-09-11,723.09,723.09,0.00,6.01,Baixado,45,Fase 2 - 30 a 60 dias,27.67
74166,100288,DOC-4461,8,984,18,2-7504,2024-05-25,2024-05-25,4399.01,4399.01,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
85825,100289,DOC-7951,17,363,18,3-3372,2025-12-28,2026-01-27,888.02,888.02,0.00,5.13,Baixado,30,Fase 2 - 30 a 60 dias,24.25
69074,100290,DOC-6733,16,658,20,2-8379,2024-04-20,2024-04-23,2038.64,2038.64,0.00,1.35,Baixado,3,Fase 1 - 01 a 29 dias,45.51
58102,100291,DOC-2951,21,132,67,7-7331,2025-01-05,2025-03-06,780.63,780.63,0.00,8.91,Baixado,60,Fase 2 - 30 a 60 dias,30.71
45675,100292,DOC-2293,47,100,20,5-7617,2024-09-25,2024-12-01,3169.07,3169.07,0.00,41.97,Baixado,67,Fase 3 - 61 a 90 dias,134.47
96878,100293,DOC-7433,34,376,71,2-5653,2025-10-15,2025-10-20,874.44,460.46,413.98,0.61,Baixado parcialmente,5,Fase 1 - 01 a 29 dias,20.29
82054,100294,DOC-6283,23,683,18,7-2056,2025-09-20,2026-03-11,1498.65,1498.65,0.00,49.76,Baixado,172,Fase 4 - 91+ dias,111.98
11346,100295,DOC-1490,44,762,20,3-5887,2024-07-20,2024-10-17,2044.60,2044.60,0.00,27.84,Baixado,89,Fase 3 - 61 a 90 dias,113.23
10682,100296,DOC-4436,9,735,20,2-1893,2024-03-25,2024-06-14,5377.17,5377.17,0.00,146.03,Baixado,81,Fase 3 - 61 a 90 dias,256.65
91681,100297,DOC-1672,10,387,20,3-7456,2024-01-05,2024-03-03,6167.57,6167.57,0.00,109.75,Baixado,58,Fase 2 - 30 a 60 dias,265.47
33152,100298,DOC-9721,2,834,20,5-4162,2025-08-20,2026-02-22,5990.44,5990.44,0.00,428.28,Baixado,186,Fase 4 - 91+ dias,523.93
82342,100299,DOC-4761,34,376,18,2-1059,2026-06-28,2026-09-09,1123.01,383.39,739.62,16.42,Baixado parcialmente,73,Fase 3 - 61 a 90 dias,48.45
48031,100300,DOC-8781,58,636,71,3-6775,2024-04-20,2024-04-24,361.98,361.98,0.00,0.31,Baixado,4,Fase 1 - 01 a 29 dias,7.13
41435,100301,DOC-7176,2,834,20,5-3805,2024-08-10,2024-08-16,1448.04,1448.04,0.00,1.84,Baixado,6,Fase 1 - 01 a 29 dias,31.05
64432,100302,DOC-3143,10,387,18,6-4539,2026-01-05,,3342.46,0.00,3342.46,197.44,Em Aberto,251,Fase 4 - 91+ dias,329.42
18379,100303,DOC-3147,42,833,20,6-5468,2025-11-10,2025-12-24,1363.97,1363.97,0.00,23.74,Baixado,44,Fase 2 - 30 a 60 dias,51.64
35021,100304,DOC-9829,44,762,20,5-1144,2024-10-10,2024-10-28,5266.25,5266.25,0.00,25.18,Baixado,18,Fase 1 - 01 a 29 dias,125.19
65752,100305,DOC-8357,58,636,39,7-4543,2024-03-20,2024-03-29,2555.96,2555.96,0.00,8.51,Baixado,9,Fase 1 - 01 a 29 dias,63.70
18782,100306,DOC-7121,31,399,20,3-6532,2024-02-05,2024-02-06,4555.18,4555.18,0.00,1.37,Baixado,1,Fase 1 - 01 a 29 dias,84.45
92588,100307,DOC-9625,9,684,18,5-6868,2024-06-15,2024-10-22,1660.97,1660.97,0.00,67.78,Baixado,129,Fase 4 - 91+ dias,89.09
32135,100308,DOC-5298,63,189,20,5-4207,2025-06-05,2025-06-13,2378.27,2378.27,0.00,5.10,Baixado,8,Fase 1 - 01 a 29 dias,57.89
17372,100309,DOC-6707,47,100,20,6-7198,2024-07-20,,1495.54,0.00,1495.54,274.81,Em Aberto,785,Fase 4 - 91+ dias,481.46
71421,100310,DOC-9039,19,913,18,6-4539,2026-06-25,,3325.81,0.00,3325.81,66.33,Em Aberto,80,Fase 3 - 61 a 90 dias,133.39
18228,100311,DOC-3957,21,323,67,2-6964,2025-01-10,2025-03-01,1606.13,1606.13,0.00,31.02,Baixado,50,Fase 2 - 30 a 60 dias,59.45
57275,100312,DOC-1707,17,363,18,2-3254,2024-04-05,,4537.25,0.00,4537.25,763.82,Em Aberto,891,Fase 4 - 91+ dias,1629.22
71893,100313,DOC-1984,19,858,20,2-9328,2024-02-28,2024-03-09,4524.26,1824.49,2699.77,17.97,Baixado parcialmente,10,Fase 1 - 01 a 29 dias,106.86
22979,100314,DOC-3190,10,387,71,5-8477,2025-05-25,2025-12-02,417.73,417.73,0.00,17.15,Baixado,191,Fase 4 - 91+ dias,38.52
77685,100315,DOC-7741,49,893,67,2-1099,2026-01-20,2026-02-11,605.49,605.49,0.00,1.81,Baixado,22,Fase 1 - 01 a 29 dias,18.20
91767,100316,DOC-5854,23,683,67,3-9241,2024-10-05,2025-08-01,697.42,448.81,248.61,71.09,Baixado parcialmente,300,Fase 4 - 91+ dias,78.87
58946,100317,DOC-2567,10,387,20,7-2327,2026-05-10,,1937.75,0.00,1937.75,56.57,Em Aberto,126,Fase 4 - 91+ dias,122.20
55229,100318,DOC-5177,44,286,20,2-4421,2024-02-05,2024-02-22,3446.61,3446.61,0.00,21.97,Baixado,17,Fase 1 - 01 a 29 dias,92.57
75443,100319,DOC-7002,44,762,71,6-7095,2024-06-20,2024-06-28,688.48,688.48,0.00,1.79,Baixado,8,Fase 1 - 01 a 29 dias,17.03
11316,100320,DOC-4471,19,913,18,2-4428,2025-12-10,,1665.94,0.00,1665.94,108.16,Em Aberto,277,Fase 4 - 91+ dias,178.56
52864,100321,DOC-3424,28,623,18,2-2254,2024-03-28,2024-04-06,3488.69,3488.69,0.00,8.31,Baixado,9,Fase 1 - 01 a 29 dias,89.86
88779,100322,DOC-6846,23,683,20,4-2238,2025-03-15,2025-04-08,4961.97,4961.97,0.00,42.73,Baixado,24,Fase 1 - 01 a 29 dias,154.44
57798,100323,DOC-8816,21,132,20,2-3722,2025-01-20,2025-01-20,4981.71,4981.71,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
15543,100324,DOC-2405,8,670,20,4-2329,2026-05-10,2026-05-15,1561.37,1561.37,0.00,2.42,Baixado,5,Fase 1 - 01 a 29 dias,33.44
54442,100325,DOC-7607,2,834,20,5-4592,2024-08-15,2024-08-27,5998.05,5998.05,0.00,25.80,Baixado,12,Fase 1 - 01 a 29 dias,132.26
71965,100326,DOC-9931,47,195,20,7-4911,2025-10-20,2026-09-04,2691.49,2186.63,504.86,145.48,Baixado parcialmente,319,Fase 4 - 91+ dias,290.04
12009,100327,DOC-3695,47,100,20,4-5514,2026-07-20,,3982.36,0.00,3982.36,38.77,Em Aberto,55,Fase 2 - 30 a 60 dias,132.34
45582,100328,DOC-5867,34,704,20,3-9986,2026-07-10,,1720.60,0.00,1720.60,27.64,Em Aberto,65,Fase 3 - 61 a 90 dias,81.35
22590,100329,DOC-2988,17,792,71,6-8224,2026-04-10,2026-04-25,546.97,546.97,0.00,2.47,Baixado,15,Fase 1 - 01 a 29 dias,12.88
64432,100330,DOC-5834,10,387,18,6-4539,2025-01-05,,3340.49,0.00,3340.49,769.19,Em Aberto,616,Fase 4 - 91+ dias,856.33
79461,100331,DOC-3381,51,312,18,6-9582,2024-06-25,2025-09-25,2395.42,2395.42,0.00,270.91,Baixado,457,Fase 4 - 91+ dias,358.05
42476,100332,DOC-6706,49,840,71,2-6975,2025-05-10,2025-10-13,660.08,410.87,249.21,21.41,Baixado parcialmente,156,Fase 4 - 91+ dias,48.38
